REFSEQ,logFC,AveExpre,T,Pvalue,Adj.P.Value,B
NM_001085366,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NM_001085367,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NM_001085368,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NM_001363332,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NM_001363333,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NM_001363334,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NM_024061,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NM_138494,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_001009958,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_001009960,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_001077425,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_001078835,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_001078836,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_001078837,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_001350261,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_001350262,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_001350263,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_076966,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NP_612503,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
XM_017012607,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
XM_017012611,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
XP_016868096,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
XP_016868100,0.366550501,5.51940101,2.046485396,0.042194751,0.982857705,-4.04268321
NM_001143679,0.568307388,6.279109287,2.056618516,0.041197625,0.982857705,-4.026342885
NM_001143680,0.568307388,6.279109287,2.056618516,0.041197625,0.982857705,-4.026342885
NM_001143681,0.568307388,6.279109287,2.056618516,0.041197625,0.982857705,-4.026342885
NM_015917,0.568307388,6.279109287,2.056618516,0.041197625,0.982857705,-4.026342885
NP_001137151,0.568307388,6.279109287,2.056618516,0.041197625,0.982857705,-4.026342885
NP_001137152,0.568307388,6.279109287,2.056618516,0.041197625,0.982857705,-4.026342885
NP_001137153,0.568307388,6.279109287,2.056618516,0.041197625,0.982857705,-4.026342885
NP_057001,0.568307388,6.279109287,2.056618516,0.041197625,0.982857705,-4.026342885
NM_000259,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
NM_001142495,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
NP_000250,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
NP_001135967,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XM_005254397,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XM_011521606,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XM_011521607,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XM_011521608,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XM_011521609,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XM_011521610,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XM_011521611,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XM_011521612,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XM_017022227,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XP_005254454,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XP_011519908,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XP_011519909,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XP_011519910,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XP_011519911,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XP_011519912,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XP_011519913,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XP_011519914,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
XP_016877716,-0.81047568,5.384589863,-2.089971841,0.038056532,0.982857705,-3.998718479
NM_012327,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
NM_176787,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
NP_036459,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
NP_789744,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_011525889,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_011525890,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_011525891,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_011525892,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_011525893,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_011525894,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_011525895,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_011525896,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_011525898,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_017025685,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XM_017025686,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_011524191,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_011524192,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_011524193,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_011524194,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_011524195,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_011524196,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_011524197,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_011524198,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_011524200,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_016881174,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
XP_016881175,0.462533267,4.106309785,2.089041773,0.038141257,0.982857705,-4.093908536
NM_019072,-0.570077695,4.157887734,-2.313337008,0.021859519,0.982857705,-3.852678441
NP_061945,-0.570077695,4.157887734,-2.313337008,0.021859519,0.982857705,-3.852678441
XM_005248548,-0.570077695,4.157887734,-2.313337008,0.021859519,0.982857705,-3.852678441
XM_017009597,-0.570077695,4.157887734,-2.313337008,0.021859519,0.982857705,-3.852678441
XP_005248605,-0.570077695,4.157887734,-2.313337008,0.021859519,0.982857705,-3.852678441
XP_016865086,-0.570077695,4.157887734,-2.313337008,0.021859519,0.982857705,-3.852678441
NM_020345,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
NP_065078,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XM_005265076,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XM_005265077,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XM_005265078,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XM_024453459,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XM_024453460,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XP_005265133,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XP_005265134,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XP_005265135,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XP_024309227,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
XP_024309228,-0.507566615,3.578632665,-2.117423155,0.035627555,0.982857705,-4.04266202
NM_001018037,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
NM_001018038,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
NM_015186,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
NM_033305,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
NP_001018047,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
NP_001018048,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
NP_056001,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
NP_150648,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
XR_001746259,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
XR_001746260,-0.715753474,3.672215674,-2.900944802,0.004195027,0.982857705,-3.347087554
NM_001007,0.583677763,8.979316736,1.986405545,0.048539244,0.982857705,-4.114875952
NP_000998,0.583677763,8.979316736,1.986405545,0.048539244,0.982857705,-4.114875952
NM_006699,-0.384353756,5.008474695,-2.135435244,0.034107286,0.982857705,-3.968409007
NP_006690,-0.384353756,5.008474695,-2.135435244,0.034107286,0.982857705,-3.968409007
XM_006710302,-0.384353756,5.008474695,-2.135435244,0.034107286,0.982857705,-3.968409007
XM_011540536,-0.384353756,5.008474695,-2.135435244,0.034107286,0.982857705,-3.968409007
XM_017000115,-0.384353756,5.008474695,-2.135435244,0.034107286,0.982857705,-3.968409007
XP_006710365,-0.384353756,5.008474695,-2.135435244,0.034107286,0.982857705,-3.968409007
XP_011538838,-0.384353756,5.008474695,-2.135435244,0.034107286,0.982857705,-3.968409007
XP_016855604,-0.384353756,5.008474695,-2.135435244,0.034107286,0.982857705,-3.968409007
XR_001736939,-0.384353756,5.008474695,-2.135435244,0.034107286,0.982857705,-3.968409007
NM_000721,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
NM_001205293,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
NM_001205294,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
NP_000712,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
NP_001192222,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
NP_001192223,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XM_017002243,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XM_017002244,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XM_017002245,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XM_017002246,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XM_017002247,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XM_017002248,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XM_017002249,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XM_017002250,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XM_017002251,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XP_016857732,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XP_016857733,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XP_016857734,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XP_016857735,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XP_016857736,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XP_016857737,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XP_016857738,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XP_016857739,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
XP_016857740,-1.509492846,1.948852965,-2.497980453,0.013407082,0.982857705,-3.813451892
NM_001146184,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001146185,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001146186,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001146187,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369717,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369718,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369719,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369720,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369721,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369722,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369723,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369724,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369725,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369726,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369727,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369728,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369729,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369730,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369731,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369732,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369733,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369734,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369735,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369736,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369737,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369738,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001369739,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_006210,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001139656,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001139657,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001139659,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356646,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356647,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356648,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356649,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356650,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356651,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356652,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356653,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356654,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356655,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356656,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356657,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356658,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356659,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356660,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356661,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356662,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356663,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356664,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356665,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356666,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356667,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_001356668,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NP_006201,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NR_161475,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NR_161476,-1.238275651,4.738058366,-1.986324931,0.048548272,0.982857705,-4.079493473
NM_001352260,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
NM_014717,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
NP_001339189,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
NP_055532,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_011527554,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_011527555,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_011527557,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_011527558,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_011527560,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027527,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027528,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027529,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027530,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027531,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027532,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027533,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027534,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027535,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027536,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027537,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027538,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027539,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027540,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027542,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_017027543,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XM_024451807,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_011525856,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_011525857,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_011525859,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_011525860,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_011525862,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883016,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883017,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883018,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883019,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883020,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883021,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883022,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883023,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883024,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883025,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883026,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883027,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883028,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883029,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883031,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_016883032,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
XP_024307575,-1.66601672,1.214596453,-2.447509269,0.015365782,0.982857705,-3.973171142
NM_001042537,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
NM_001177651,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
NM_001330652,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
NM_006359,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
NP_001036002,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
NP_001171122,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
NP_001317581,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
NP_006350,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
XM_006724726,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
XM_017029223,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
XM_017029224,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
XM_017029225,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
XP_006724789,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
XP_016884712,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
XP_016884713,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
XP_016884714,-0.677562173,4.879305014,-2.466922688,0.014584162,0.982857705,-3.681765154
NM_001278612,-2.395286975,1.495343022,-2.338330481,0.020492897,0.982857705,-3.90998254
NM_004681,-2.395286975,1.495343022,-2.338330481,0.020492897,0.982857705,-3.90998254
NP_001265541,-2.395286975,1.495343022,-2.338330481,0.020492897,0.982857705,-3.90998254
NP_004672,-2.395286975,1.495343022,-2.338330481,0.020492897,0.982857705,-3.90998254
NM_015566,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
NP_056381,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
NR_046462,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XM_005248480,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XM_011543306,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XM_011543307,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XM_017009332,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XM_017009333,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XP_005248537,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XP_011541608,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XP_011541609,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XP_016864821,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
XP_016864822,-1.210265044,2.796731096,-3.521563288,0.000546325,0.982857705,-2.817851351
NM_001321381,-0.338850302,4.111265638,-2.050612455,0.041786179,0.982857705,-4.067998703
NM_173079,-0.338850302,4.111265638,-2.050612455,0.041786179,0.982857705,-4.067998703
NP_001308310,-0.338850302,4.111265638,-2.050612455,0.041786179,0.982857705,-4.067998703
NP_775102,-0.338850302,4.111265638,-2.050612455,0.041786179,0.982857705,-4.067998703
XM_005257078,-0.338850302,4.111265638,-2.050612455,0.041786179,0.982857705,-4.067998703
XM_005257080,-0.338850302,4.111265638,-2.050612455,0.041786179,0.982857705,-4.067998703
XP_005257135,-0.338850302,4.111265638,-2.050612455,0.041786179,0.982857705,-4.067998703
XP_005257137,-0.338850302,4.111265638,-2.050612455,0.041786179,0.982857705,-4.067998703
NM_015397,0.48938336,5.267430697,2.299422969,0.022654467,0.982857705,-3.853900406
NP_056212,0.48938336,5.267430697,2.299422969,0.022654467,0.982857705,-3.853900406
XM_011517843,0.48938336,5.267430697,2.299422969,0.022654467,0.982857705,-3.853900406
XP_011516145,0.48938336,5.267430697,2.299422969,0.022654467,0.982857705,-3.853900406
NM_004599,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
NP_004590,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
NR_103834,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XM_006724310,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XM_011530347,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XM_017028921,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XM_017028922,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XP_006724373,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XP_011528649,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XP_016884410,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XP_016884411,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XR_001755276,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XR_001755277,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
XR_001755278,-0.754762204,6.37045048,-2.087520131,0.038280219,0.982857705,-4.010413425
NM_207356,0.519743314,4.006241188,2.424777303,0.016328104,0.982857705,-3.86997129
